id,platform,repo_name,region
6960354,gitee,src-openeuler/tigervnc,China
13715537,gitee,src-openeuler/fcitx-cloudpinyin,China
28709654,gitee,openeuler-risc-v/libserf,
8056455,gitee,src-openeuler/libgnomeui,China
7616830,gitee,src-openeuler/jboss-jacc-1.4-api,China
32083986,gitee,opencloudos-stream/kf5-kpackage,
10962056,gitee,src-openeuler/cryptacular,China
9941691,gitee,src-openeuler/perl-XML-Merge,China
18861307,gitee,src-openeuler/python-trove-dashboard,China
10088167,gitee,src-openeuler/hunspell-fr,China
19015618,gitee,src-anolis-os/perl-Storable,China
10088301,gitee,src-openeuler/hyphen-tk,China
30306822,gitee,src-openeuler/pyproject-metadata,China
33999622,gitee,src-openeuler/libvpd,China
11085268,gitee,src-openeuler/nodejs-stringstream,China
19016296,gitee,src-anolis-os/perl-Net-HTTP,China
19018109,gitee,src-anolis-os/json-glib,China
28531009,gitee,src-anolis-os/iftop,China
28487879,gitee,src-anolis-os/virglrenderer,China
28345827,gitee,src-anolis-os/xmlstarlet,China
21904790,gitee,src-anolis-os/wireless-regdb,China
30126977,gitee,openkylin/librime,China
11552151,gitee,qimingjin/snow,
11092241,gitee,src-openeuler/rubygem-bacon,China
9877062,gitee,src-openeuler/python-flickrapi,China
15978894,gitee,src-openeuler/texlive-split-q,China
8903792,gitee,src-openeuler/mate-common,China
9299737,gitee,src-openeuler/doracms,China
5620364,gitee,sohnny/SoJpt-Boot,
13115842,gitee,ksyun-kenc/liuguang,
8120055,gitee,CavinCao/mini-blog,
9519949,gitee,liujit/basis-pay,
9876661,gitee,src-openeuler/python-astroML,China
11173489,gitee,src-openeuler/picketbox,China
30782147,gitee,src-anolis-foundui/nfs-audio-recorder,China
11233419,gitee,src-openeuler/nodejs-har-validator,China
9932258,gitee,src-openeuler/perl-File-CheckTree,China
30828384,gitee,opencloudos-stream/webkit2gtk4.1,
32773016,gitee,src-openeuler/krecorder,China
20071018,gitee,src-openeuler/python-jupyter-core,China
29799618,gitee,src-openeuler/python-mkdocs-material-extensions,China
30674863,gitee,src-openeuler/python-markdown-callouts,China
28822363,gitee,src-openeuler/python-hatch-vcs,China
30674873,gitee,src-openeuler/python-mkdocs-minify-plugin,China
30674868,gitee,src-openeuler/python-mkdocs-literate-nav,China
29799607,gitee,src-openeuler/python-hatch-requirements-txt,China
30306789,gitee,src-openeuler/python-sphinx-thebe,China
30306823,gitee,src-openeuler/python-jupyter-cache,China
30674831,gitee,src-openeuler/python-jupyter-sphinx,China
30674836,gitee,src-openeuler/python-pytest-dependency,China
19016316,gitee,src-anolis-os/perl-Mail-DKIM,China
32306907,gitee,src-openeuler/notae,China
32306904,gitee,src-openeuler/TellySkout,China
32306908,gitee,src-openeuler/Vail,China
9878008,gitee,src-openeuler/python-qcelemental,China
9876398,gitee,src-openeuler/python-Cython,China
7134650,gitee,jinmingyi/CS-Learn,
3115254,gitee,xiandafu/springboot-plus,
19015684,gitee,src-anolis-os/xorg-x11-drv-qxl,China
18743642,gitee,src-openeuler/spice-html5,China
11085226,gitee,src-openeuler/nodejs-p-limit,China
6960235,gitee,src-openeuler/python-kmod,China
19018793,gitee,src-anolis-os/perl-Test-SubCalls,China
19017459,gitee,src-anolis-os/flex,China
9940794,gitee,src-openeuler/perl-JSON-Tiny,China
11233450,gitee,src-openeuler/sat4j,China
9878207,gitee,src-openeuler/python-stem,China
19018110,gitee,src-anolis-os/json-c,China
19017764,gitee,src-anolis-os/sg3_utils,China
19018105,gitee,src-anolis-os/keyutils,China
33742596,gitee,openkylin/listing-requirements,China
24336493,gitee,openkylin/infrastructure-management,China
13002141,gitee,src-openeuler/python-jaraco-functools,China
9940671,gitee,src-openeuler/perl-Graphics-ColorNames,China
12275105,gitee,pcore/just-auth-spring-security-starter,
11996718,gitee,throwableDoge/canal-glue,
19541572,gitee,CloudWise/OMP,
11359157,gitee,sanjiankethree/cubic-video,
28843281,gitee,openeuler-risc-v/cjose,
23447587,gitee,opencloudos-stream/groff,
19016342,gitee,src-anolis-os/perl-IO-HTML,China
7845747,gitee,src-openeuler/sassc,China
8468516,gitee,src-openeuler/janino,China
23810809,gitee,src-openeuler/python-pydata-sphinx-theme,China
38183729,gitee,src-openeuler/xlsfonts,China
38183728,gitee,src-openeuler/xprop,China
38183733,gitee,src-openeuler/xvinfo,China
38183727,gitee,src-openeuler/xlsatoms,China
38183730,gitee,src-openeuler/xdpyinfo,China
38183731,gitee,src-openeuler/xlsclients,China
9876390,gitee,src-openeuler/python-Cerealizer,China
9904227,gitee,src-openeuler/istack-commons,China
10576207,gitee,src-openeuler/rubygem-coderay,China
19016476,gitee,src-anolis-os/netpbm,China
19017534,gitee,src-anolis-os/devhelp,China
19017643,gitee,src-anolis-os/at-spi2-atk,China
19016700,gitee,src-anolis-os/libvirt-glib,China
19017645,gitee,src-anolis-os/atk,China
19016722,gitee,src-anolis-os/libspectre,China
9940318,gitee,src-openeuler/perl-Class-Load,China
9876944,gitee,src-openeuler/python-django-haystack,China
28898733,gitee,openeuler-risc-v/leveldb,
28636050,gitee,openeuler-risc-v/mac-robber,
10681550,gitee,src-openeuler/portlet-2.0-api,China
4157533,gitee,panjiachen/vue-admin-template,
19494341,gitee,haojiash/airemote,
7612826,gitee,src-openeuler/httpcomponents-core,China
7509106,gitee,src-openeuler/hawtjni,China
28421985,gitee,openblock/for-three-js,China
7563233,gitee,src-openeuler/gnome-logs,China
26375165,gitee,src-anolis-sig/cri-rm,China
30591439,gitee,openharmony-tpc/chromium_third_party_breakpad,
131583,gitee,anyhome/ThinkphpHelper,
18204479,gitee,src-openeuler/libtorrent,China
854491,gitee,Cheergoal/BarcodeScanner,
9876694,gitee,src-openeuler/python-backcall,China
9876671,gitee,src-openeuler/python-astunparse,China
2671367,gitee,GitGroup/Gitee.VisualStudio,
10088147,gitee,src-openeuler/hunspell-cop,China
10088260,gitee,src-openeuler/hyphen-fr,China
758119,gitee,sjdy521/Mojo-Weixin,
28943185,gitee,openeuler-risc-v/nethogs,
28943179,gitee,openeuler-risc-v/esc,
21033468,gitee,openeuler-risc-v/attest-tools,
28950383,gitee,openeuler-risc-v/pesign,
28943178,gitee,openeuler-risc-v/cdparanoia,
28943189,gitee,openeuler-risc-v/nvme-snsd,
28943180,gitee,openeuler-risc-v/filebench,
28943191,gitee,openeuler-risc-v/system-storage-manager,
28341667,gitee,src-anolis-os/miniz,China
9878444,gitee,src-openeuler/python-zope.i18nmessageid,China
17106379,gitee,src-openeuler/predixy,China
9536202,gitee,src-openeuler/libXpresent,China
9877235,gitee,src-openeuler/python-ifcfg,China
9878178,gitee,src-openeuler/python-sphinxcontrib-blockdiag,China
13531464,gitee,src-openeuler/python-sphinxcontrib-seqdiag,China
8396534,gitee,src-openeuler/python-sphinx-bootstrap-theme,China
9941632,gitee,src-openeuler/perl-URI-Find-Simple,China
9877043,gitee,src-openeuler/python-first,China
9940820,gitee,src-openeuler/perl-Lingua-EN-Syllable,China
9941103,gitee,src-openeuler/perl-Ouch,China
23447696,gitee,opencloudos-stream/zziplib,
31549910,gitee,noear/socket.d,
6959596,gitee,src-openeuler/GeoIP,China
7574017,gitee,src-openeuler/javaewah,China
6959835,gitee,src-openeuler/libpipeline,China
23447556,gitee,opencloudos-stream/cpio,
9877652,gitee,src-openeuler/python-pdc-client,China
8903810,gitee,src-openeuler/mate-panel,China
11173519,gitee,src-openeuler/sonatype-plugins-parent,China
11173378,gitee,src-openeuler/jboss-websocket-1.1-api,China
19016367,gitee,src-anolis-os/perl-ExtUtils-MakeMaker,China
36453972,gitee,opencloudos-stream/python-comm,
11233621,gitee,src-openeuler/nodejs-unpipe,China
11085454,gitee,src-openeuler/nodejs-locate-path,China
23491471,gitee,openharmony-tpc/UtilCode,
18106739,gitee,openharmony-tpc/StatusViewJS,
23491351,gitee,openharmony-tpc/SmartRefrigerator,
29381230,gitee,opencloudos-stream/opencv,
25123406,gitee,src-openeuler/python-fastecdsa,China
8126986,gitee,src-openeuler/libpinyin,China
37178465,gitee,opencloudos-stream/rust-xh,
9876733,gitee,src-openeuler/python-blockdiag,China
9876463,gitee,src-openeuler/python-PyOpenGL,China
15192439,gitee,src-openeuler/soem,China
29080392,gitee,src-openeuler/zbar_ros,China
29080286,gitee,src-openeuler/teleop_twist_keyboard,China
29080509,gitee,src-openeuler/Universal_Robots_Client_Library,China
29080443,gitee,src-openeuler/warehouse_ros_sqlite,China
29080394,gitee,src-openeuler/turtlebot3,China
29080405,gitee,src-openeuler/warehouse_ros,China
8374553,gitee,src-openeuler/fontawesome-fonts,China
217094,gitee,yuqs/jfaker,
273375,gitee,archx/spring-agg,
8160814,gitee,gouguoyin/laravel-log-viewer,
24141301,gitee,openkylin/deepin-music,China
24141331,gitee,openkylin/qt5integration,China
9123998,gitee,kkkkk5G/MediaServerUI,
27973792,gitee,opencloudos-stream/sblim-sfcc,
29381333,gitee,opencloudos-stream/proj,
11617977,gitee,src-openeuler/neXtaw,China
16880320,gitee,src-openeuler/oozie,China
9941708,gitee,src-openeuler/perl-XML-XPathEngine,China
9941674,gitee,src-openeuler/perl-XML-Atom-SimpleFeed,China
11233511,gitee,src-openeuler/nodejs-defence-cli,China
9877084,gitee,src-openeuler/python-fsmonitor,China
31033074,gitee,openkylin/cutefish-all,China
30725369,gitee,openkylin/cutefish-cursor-themes,China
8704758,gitee,src-openeuler/ukui-interface,China
26237813,gitee,src-openeuler/libkylin-chkname,China
8119013,gitee,src-openeuler/ocaml-fileutils,China
803054,gitee,blackfox/JWindow,
24717346,gitee,src-openeuler/kdsoap,China
27973757,gitee,opencloudos-stream/python-requests-toolbelt,
29381469,gitee,opencloudos-stream/python-frozenlist,
9932223,gitee,src-openeuler/foomatic,China
9941403,gitee,src-openeuler/perl-Test-CPAN-Meta-YAML,China
7428062,gitee,src-openeuler/gstreamer-plugins-good,China
27658110,gitee,opencloudos-stream/python-more-itertools,
30584733,gitee,opencloudos-testing/realmd,
30583282,gitee,opencloudos-testing/nano,
1241453,gitee,angryid/GeneralMapper,
7820382,gitee,src-openeuler/python3-mallard-ducktype,China
31692690,gitee,src-openeuler/python-pdbp,China
25177120,gitee,openkylin/knotes,China
25177654,gitee,openkylin/xfce4-cpufreq-plugin,China
37977877,gitee,src-openeuler/fonttosfnt,China
17353130,gitee,src-openeuler/python-gnocchiclient,China
5110091,gitee,roberthuang123/wedding,
9940190,gitee,src-openeuler/perl-Algorithm-Combinatorics,China
9941094,gitee,src-openeuler/perl-OLE-Storage_Lite,China
11085131,gitee,src-openeuler/nodejs-inflight,China
11085150,gitee,src-openeuler/nodejs-yamlish,China
11233468,gitee,src-openeuler/nodejs-esutils,China
11085262,gitee,src-openeuler/nodejs-is-object,China
9940735,gitee,src-openeuler/perl-HarfBuzz-Shaper,China
6012449,gitee,xungen/redisconnect,
7349164,gitee,src-openeuler/libshout,China
9940508,gitee,src-openeuler/perl-Devel-StackTrace-AsHTML,China
23847735,gitee,src-openeuler/perl-Test2-Plugin-NoWarnings,China
19325982,gitee,src-anolis-dde/deepin-compressor,
28319912,gitee,src-anolis-os/libxcvt,China
35057158,gitee,src-openeuler/gnuradio,China
19015744,gitee,src-anolis-os/tokyocabinet,China
32152853,gitee,opencloudos-stream/kf5-kdelibs4support,
32142195,gitee,opencloudos-stream/media-player-info,
32152824,gitee,opencloudos-stream/libimobiledevice-glue,
3489552,gitee,merryyou/springboot2.0-oauth2,
28196285,gitee,src-anolis-os/libsoup3,China
17691979,gitee,src-openeuler/python-strict-rfc3339,China
17691929,gitee,src-openeuler/python-flask-testing,China
17691953,gitee,src-openeuler/python-inflection,China
17691969,gitee,src-openeuler/python-rfc3339-validator,China
27658100,gitee,opencloudos-stream/python-ldap,
9940566,gitee,src-openeuler/perl-Event,China
9940597,gitee,src-openeuler/perl-File-FcntlLock,China
36648227,gitee,opencloudos-stream/python-sphinx-design,
10434400,gitee,src-openeuler/kf5-kguiaddons,China
10434414,gitee,src-openeuler/kf5-kwindowsystem,China
18645088,gitee,src-openeuler/sord,China
19017646,gitee,src-anolis-os/atinject,China
11218571,gitee,openharmony/third_party_FatFs,China
24717341,gitee,src-openeuler/kdevelop-pg-qt,China
31137835,gitee,src-anolis-ai/grpc,China
9941497,gitee,src-openeuler/perl-Test-SharedFork,China
19016179,gitee,src-anolis-os/pycairo,China
29044928,gitee,src-anolis-os/python-notebook,China
19016442,gitee,src-anolis-os/openmpi,China
14777428,gitee,newbee-ltd/vue3-admin,
15593172,gitee,openharmony-sig/vendor_oh_fun,China
6847623,gitee,Tencent-BlueKing/bk-ci,
30674881,gitee,src-openeuler/python-pykdtree,China
31692668,gitee,src-openeuler/python-pynose,China
27994951,gitee,openkylin/libexttextcat,China
25375031,gitee,openkylin/libmoosex-getopt-perl,China
29381694,gitee,opencloudos-stream/python-sybil,
8372945,gitee,liuxinouc/plunder_the_xuanyuan_sword,
2792487,gitee,lsylovews/ChivalrousMan,
8119005,gitee,src-openeuler/mchange-commons,China
9876742,gitee,src-openeuler/python-booleanOperations,China
25819046,gitee,opencloudos-stream/tcl,
11085104,gitee,src-openeuler/nodejs-hoek,China
20650505,gitee,ntdgg/laravelflow,
17167509,gitee,openharmony-sig/linkboy,China
9932259,gitee,src-openeuler/perl-Mozilla-LDAP,China
31308067,gitee,opencloudos-stream/python-typing-inspect,
27658133,gitee,opencloudos-stream/python-poetry-core,
29381848,gitee,opencloudos-stream/sip6,
29381604,gitee,opencloudos-stream/python-pandas,
27657479,gitee,opencloudos-stream/go-md2man,
27658124,gitee,opencloudos-stream/python-path,
27658066,gitee,opencloudos-stream/python-faker,
27658199,gitee,opencloudos-stream/python-virtualenv,
27658089,gitee,opencloudos-stream/python-jaraco-functools,
29381392,gitee,opencloudos-stream/python-argon2-cffi,
30674789,gitee,src-openeuler/python-sphinxext-altair,China
30674859,gitee,src-openeuler/python-pygments-ansi-color,China
9940767,gitee,src-openeuler/perl-IO-Socket-Timeout,China
9941546,gitee,src-openeuler/perl-Text-Haml,China
22812520,gitee,starsl/ConsulManager,
21133399,gitee,barat/ohurlshortener,
26538675,gitee,ZhiluCommunity/airos-vehicle,
29381849,gitee,opencloudos-stream/skopeo,
11173440,gitee,src-openeuler/lightcouch,China
6959527,gitee,src-openeuler/ding-libs,China
24717360,gitee,src-openeuler/kde-cli-tools,China
19713247,gitee,src-openeuler/zephyr,China
23508238,gitee,tangshimin/typing-learner,
10631710,gitee,src-openeuler/jnr-enxio,China
19017505,gitee,src-anolis-os/dwz,China
19016387,gitee,src-anolis-os/perl-Data-OptList,China
7931976,gitee,dreamer365/FunLazy,
774047,gitee,hyyyp/HYBBS,
19016452,gitee,src-anolis-os/openblas-srpm-macros,China
28329001,gitee,src-anolis-os/bdftopcf,China
437681,gitee,wisoft/WebUI4Angular,
9878177,gitee,src-openeuler/python-sphinx-notfound-page,China
9877511,gitee,src-openeuler/python-multidict,China
9940940,gitee,src-openeuler/perl-Module-Build-Using-PkgConfig,China
10887095,gitee,src-openeuler/kf5-kinit,China
19018917,gitee,src-anolis-os/libid3tag,China
21904646,gitee,src-anolis-os/fdk-aac-free,China
19016724,gitee,src-anolis-os/libsmi,China
19017923,gitee,src-anolis-os/nfs4-acl-tools,China
19019837,gitee,src-anolis-os/lutok,China
19017926,gitee,src-anolis-os/net-tools,China
28289027,gitee,src-anolis-os/sensible-utils,China
19015838,gitee,src-anolis-os/utf8proc,China
1928225,gitee,chanjarster/artemis-disruptor-miaosha,
1989722,gitee,abcsys/wukong,
10887081,gitee,src-openeuler/kf5-kded,China
12493070,gitee,youyoudanshui/wanAdmin,
29381184,gitee,opencloudos-stream/nautilus,
13905321,gitee,dabenbenyihao/online-test-applet,
27657714,gitee,opencloudos-stream/libreswan,
27657983,gitee,opencloudos-stream/pesign,
29380767,gitee,opencloudos-stream/certmonger,
19016350,gitee,src-anolis-os/perl-HTML-Parser,China
19016345,gitee,src-anolis-os/perl-HTTP-Negotiate,China
19015588,gitee,src-anolis-os/perl-Devel-PPPort,China
32404820,gitee,opencloudos-stream/conda,
33675373,gitee,opencloudos-stream/gvisor-tap-vsock,
9876438,gitee,src-openeuler/python-JayDeBeApi,China
11173267,gitee,src-openeuler/apache-commons-ognl,China
30674864,gitee,src-openeuler/python-pytest-jupyter,China
12885966,gitee,jinjinge/quasar-admin-template,
11233599,gitee,src-openeuler/nodejs-jsonselect,China
16937763,gitee,src-openeuler/python-ironic-tempest-plugin,China
21285004,gitee,src-openeuler/ukui-notebook,China
10434426,gitee,src-openeuler/lxqt-build-tools,China
11446910,gitee,hello-piper/PiperChat,
7512724,gitee,src-openeuler/libmicrohttpd,China
23810802,gitee,src-openeuler/python-coverage-enable-subprocess,China
31408591,gitee,opencloudos-stream/python-pyhcl,
29381605,gitee,opencloudos-stream/python-passlib,
29381399,gitee,opencloudos-stream/python-automaton,
14503641,gitee,alone88/address-parse,
10143323,gitee,src-openeuler/xfce4-screenshooter,China
9940879,gitee,src-openeuler/perl-Mail-Box,China
9877858,gitee,src-openeuler/python-pynvml,China
13600946,gitee,src-openeuler/python-pallets-sphinx-themes,China
9877733,gitee,src-openeuler/python-pulsectl,China
19367330,gitee,chowa/ejyy,
9904215,gitee,src-openeuler/dleyna-server,China
15978896,gitee,src-openeuler/texlive-split-s,China
7594290,gitee,src-openeuler/python-parse_type,China
6959668,gitee,src-openeuler/hwinfo,China
6959424,gitee,src-openeuler/alsa-tools,China
7500726,gitee,src-openeuler/hamcrest,China
9940568,gitee,src-openeuler/perl-Exception-Base,China
19016317,gitee,src-anolis-os/perl-LWP-Protocol-https,China
19018690,gitee,src-anolis-os/docbook-style-dsssl,China
29381448,gitee,opencloudos-stream/python-doc8,
21941657,gitee,src-anolis-os/perl-IO-Compress-Lzma,China
8797165,gitee,src-openeuler/multitail,China
9940536,gitee,src-openeuler/perl-Email-Address-XS,China
29381011,gitee,opencloudos-stream/kernelshark,
9941625,gitee,src-openeuler/perl-Type-Tiny-XS,China
31692676,gitee,src-openeuler/python-bumpversion,China
31911691,gitee,src-openeuler/python-uri-template,China
31911690,gitee,src-openeuler/python-fqdn,China
31692711,gitee,src-openeuler/python-trio-websocket,China
31692688,gitee,src-openeuler/python-flasgger,China
31692658,gitee,src-openeuler/python-rfc3986-validator,China
31911689,gitee,src-openeuler/python-rfc3987,China
31692666,gitee,src-openeuler/python-json-logger,China
30211518,gitee,src-openeuler/python-notebook,China
23706200,gitee,src-openeuler/python-cfn-lint,China
9876665,gitee,src-openeuler/python-astropy,China
13410616,gitee,src-openeuler/python-pycadf,China
19018205,gitee,src-anolis-os/dejavu-fonts,China
9941556,gitee,src-openeuler/perl-Text-Reform,China
9941555,gitee,src-openeuler/perl-Text-Reflow,China
9941564,gitee,src-openeuler/perl-Text-TabularDisplay,China
7428058,gitee,src-openeuler/gstreamer-plugins-base,China
9877037,gitee,src-openeuler/python-filetype,China
5822593,gitee,xiebruce/PicUploader,
8834671,gitee,ipvb/baligo,
5251216,gitee,guanglunking/ATouchService,
14476510,gitee,huangjinhai/subtlechat,
